job_name,expected_code,expected_name
运营副总经理,2-06-07-04,品牌专业人员
运营助理,4-01-06-00,电子商务服务人员
运营助理(J10741),4-01-06-00,电子商务服务人员
运营助理-保定,4-01-06-00,电子商务服务人员
运营助理/专员,4-01-06-00,电子商务服务人员
运营助理/专员（提供住宿＋带薪实习）,4-01-06-00,电子商务服务人员
运营助理（ToB大宗电商交易平台）,4-01-06-00,电子商务服务人员
运营助理（线下零售）,4-01-06-00,电子商务服务人员
运营助理（高底薪+晋升+五险一金）,4-01-06-00,电子商务服务人员
运营厂长（阜阳马集/太和）,2-06-07-04,品牌专业人员
运营商客服,4-04-05-03,呼叫中心服务员
运营园长,2-06-07-04,品牌专业人员
运营实习生,4-01-06-00,电子商务服务人员
运营实习生（北京）,4-01-06-00,电子商务服务人员
运营实习生（朝九晚六，五险）,4-01-06-00,电子商务服务人员
运营总监,2-06-07-04,品牌专业人员
运营推广,2-06-07-04,品牌专业人员
运营支持,2-06-07-04,品牌专业人员
运营文案,2-06-07-04,品牌专业人员
运营督导,2-06-07-04,品牌专业人员
运营督导【有中医馆、养生馆、美容院等相关经验】,2-06-07-04,品牌专业人员
运营督导（月薪4-5k，五险一金+大区内出差+包吃住）,2-06-07-04,品牌专业人员
运营管理,2-06-07-04,品牌专业人员
运营管理专员,2-06-07-04,品牌专业人员
运营管理经理,2-06-07-04,品牌专业人员
运营经理,2-06-07-04,品牌专业人员
运营经理/主管,2-06-07-04,品牌专业人员
运营经理（无销售性质）,2-06-07-04,品牌专业人员
运营经理（杨园园区）,2-06-07-04,品牌专业人员
运营计划,2-06-07-04,品牌专业人员
运营调度专员,2-06-07-04,品牌专业人员
运营财务BP,2-06-09-06,公司金融顾问
运营销售专员,2-06-07-04,品牌专业人员
运营项目经理（污水项目）,2-06-07-04,品牌专业人员
运营风险管理岗（数据分析）,2-02-30-09,数据分析处理工程技术人员S
运行助理,8-00-00-00,不便分类的其他从业人员
运行工,6-00-00-00,生产制造及有关人员
运行工人,6-00-00-00,生产制造及有关人员
运输副经理,2-02-15-08,道路交通工程技术人员
运输调度专员,4-02-02-05,道路运输调度员
近代史文案编辑,2-10-02-00,编辑
近视防控大使,4-14-02-02,健康管理师
进京赶烤招聘服务员,4-03-02-05,餐厅服务员
进出口专员,2-06-12-01,专利代理专业人员
进口婴幼儿营养品省区合伙人,2-06-07-02,市场营销专业人员
进度计划管理岗,2-02-30-03,战略规划与管理工程技术人员
远大不动产诚招经纪人,4-06-02-01,房地产经纪人
远大购物中心24届管培生-人事助理,3-01-01-01,行政办事员
连云港泽野机械设备招聘焊工,6-18-02-04,焊工
连云港维恒装饰工程招聘电工,6-31-01-03,电工
连云港车站驻点营销不外出+不打电话+包住+综合薪资1万+,4-01-02-01,营销员
连接器研发高级工程师,2-02-11-01,电工电器工程技术人员
连接器销售经理（工作地南京）,2-06-07-02,市场营销专业人员
连锁药店店长,2-05-06-01,药师
连锁药店营业员,2-05-06-01,药师
连锁运营专员,4-01-02-06,连锁经营管理师
连锁酒店店长,4-01-02-06,连锁经营管理师
连锁门店店长,4-01-02-06,连锁经营管理师
连锁门店彩妆师,4-01-02-06,连锁经营管理师
连锁零售+采购主管+五险一金,4-01-02-06,连锁经营管理师
连锁零食门店运营督导岗位,4-01-02-06,连锁经营管理师
连锁餐饮营运经理,4-01-02-06,连锁经营管理师
迪普迈招聘氩弧焊工,6-18-02-04,焊工
迪桑特驻店陈列师（八达岭奥莱） (MJ000161),4-01-02-03,商品营业员
送货司机,4-02-02-02,道路货运汽车驾驶员L
送货员,4-02-06-02,理货员
送餐员,4-10-08-01,网约配送员
送餐员提供吃住和车0入职快乐多,4-10-08-01,网约配送员
送鲜花快递外卖的赚钱工具,4-02-07-08,快递员
适合年轻人小白干的工作,2-02-36-00,轻工工程技术人员
逆变器硬件工程师,2-02-11-01,电工电器工程技术人员
透药仪项目经理,2-02-32-02,生物工程技术人员
途虎养车机修工,6-31-01-00,机械设备修理人员
通信业务经理,2-02-10-01,通信工程技术人员S
通信技术工程师,2-02-10-01,通信工程技术人员S
通信研发工程师,2-02-10-01,通信工程技术人员S
通信线路维护员,4-04-02-00,信息通信网络维护人员
通信项目经理,2-02-10-01,通信工程技术人员S
通化市东昌区炙度...招聘服务员,4-03-02-05,餐厅服务员
通快钣金招聘磨工,6-18-01-12,冲压工
通用汽车延保销售-淄博,4-05-03-02,保险保全员
通联业务代表,4-05-04-01,典当业务员
速侠网络招聘代驾司机,4-02-02-01,客运车辆驾驶员L
速卖通业务员,2-06-07-00,商务专业人员
速卖通运营,4-01-06-01,电子商务师S
速卖通运营 / shopee虾皮运营,4-01-06-01,电子商务师S
造价主管,2-02-30-10,工程造价工程技术人员
造价人员,2-02-30-10,工程造价工程技术人员
造价及工程经济分析工程师,2-02-30-10,工程造价工程技术人员
造价员,2-02-30-10,工程造价工程技术人员
造价员预算员,2-02-30-10,工程造价工程技术人员
造价咨询项目经理,2-02-30-10,工程造价工程技术人员
造价实习生,2-02-30-10,工程造价工程技术人员
造价审计助理,2-02-30-10,工程造价工程技术人员
造价工程师,2-02-30-10,工程造价工程技术人员
造价工程师（吉林市驻场）,2-02-30-10,工程造价工程技术人员
造价工程师（土建专业）（职位编号：LZHR2301）,2-02-30-10,工程造价工程技术人员
造价师/预算员,2-02-30-10,工程造价工程技术人员
造价师（水电/土建/安装/轨道交通）,2-02-30-10,工程造价工程技术人员
造价预算员,2-02-30-10,工程造价工程技术人员
造纸车间班长（五险一金）,6-19-01-01,工具五金制作工
逾期提醒专员,4-04-01-01,信息通信营业员
遇见音乐餐厅招聘服务员,4-03-02-05,餐厅服务员
道路工程师,2-02-16-02,民航空中交通管理工程技术人员
邛海湿地酒店招聘收银,4-01-02-04,收银员
邢台本地厂区直招仓管员月薪9000包吃住长白班坐班缴纳社保五险一金满月入职奖励3000,4-02-06-01,仓储管理员
邦道招聘空调工,6-24-05-02,空调器制造工
邯郸各县医药经理,2-06-07-07,医药代表
邯郸得物打字客服,4-04-05-03,呼叫中心服务员
邳州市十二式餐饮店招聘后厨,4-03-02-01,中式烹调师
邵汇大虾招聘行政总厨,3-01-01-01,行政办事员
邵阳各区县饮料销售代表,4-01-02-01,营销员
郑州6000地铁营业员吃住,4-01-02-03,商品营业员
郑州市金水区肥来...招聘后厨,4-03-02-01,中式烹调师
郑州德力招聘服务员,4-99-00-00,其他社会生产服务和生活服务人员
郑州水快送商贸招聘奶茶店店员,4-03-02-10,调饮师
部门经理,1-06-01-02,企业经理
部门经理助理,1-06-01-02,企业经理
郴州市北湖区栀子...招聘奶茶店店员,4-03-02-10,调饮师
都匀市宦旨料理店招聘洗碗工,4-03-02-05,餐厅服务员
都欢喜小吃店招聘餐饮学徒,4-03-02-00,餐饮服务人员
鄂城区加油收银月休15天【五险一金】,4-01-02-04,收银员
鄂城区露串疯火锅...招聘后厨,4-03-02-01,中式烹调师
鄂尔多斯服装公司招聘收银,4-01-02-04,收银员
配/理/拣/发货,4-02-07-09,快件处理员
配件专员,4-02-07-08,快递员
配件管理员,4-02-07-08,快递员
配电工程师,2-02-12-02,供用电工程技术人员L
配菜二把刀,4-03-02-00,餐饮服务人员
配菜副手，打荷,4-03-02-00,餐饮服务人员
配菜打荷,4-03-02-00,餐饮服务人员
配送司机,4-02-02-02,道路货运汽车驾驶员L
配送司机-【闽侯南通美兴物流园】,4-02-02-02,道路货运汽车驾驶员L
配送员,4-10-08-01,网约配送员
配送员+爆单拼实力拿高薪,4-10-08-01,网约配送员
配送采购,4-01-01-00,采购员
酒业销售经理（莱西/胶州）,2-06-07-02,市场营销专业人员
酒吧保洁,4-09-08-01,保洁员L
酒吧服务员,4-03-02-05,餐厅服务员
酒吧部经理/调酒师/侍酒师/服务生,4-03-02-12,侍酒师
酒咖餐饮招聘咖啡师,4-03-02-08,咖啡师
酒店专职夜班,4-03-01-03,旅店服务员
酒店保洁,4-09-08-01,保洁员L
酒店保洁员,4-09-08-01,保洁员L
酒店前厅接待,4-03-01-01,前厅服务员
酒店前厅经理,4-03-01-01,前厅服务员
酒店前厅部经理,4-03-01-01,前厅服务员
酒店前台,4-03-01-01,前厅服务员
酒店前台/管家,4-03-01-01,前厅服务员
酒店前台主管,4-03-01-01,前厅服务员
酒店前台接待,4-03-01-01,前厅服务员
酒店前台收银,4-03-01-01,前厅服务员
酒店前台经理,4-03-01-01,前厅服务员
酒店前台领班,4-03-01-01,前厅服务员
酒店厨师长,4-03-02-01,中式烹调师
酒店售后客服,4-03-01-02,客房服务员
酒店大堂经理,4-03-01-03,旅店服务员
酒店实习生,6-02-06-07,品酒师
酒店客房主管,4-03-01-02,客房服务员
酒店客房保洁,4-09-08-01,保洁员L
酒店客房大姐,4-09-08-01,保洁员L
酒店客房服务员,4-03-01-02,客房服务员
酒店客房经理,4-03-01-02,客房服务员
酒店客房领班,4-03-01-02,客房服务员
酒店店长,4-03-01-03,旅店服务员
酒店民宿管家,4-14-06-02,民宿管家
酒店管理专业教师,2-06-08-04,职业技术实训指导专业人员
酒店经理,4-03-01-03,旅店服务员
酒店维修工,6-31-01-00,机械设备修理人员
酒店行政人事部主任,2-06-08-01,人力资源管理专业人员
酒店运营专员,2-06-07-04,品牌专业人员
酒店运营总监,2-06-07-04,品牌专业人员
酒店运营支持部部长,2-06-07-04,品牌专业人员
酒店运营经理,2-06-07-04,品牌专业人员
酒店销售总监,2-06-07-02,市场营销专业人员
酒店销售经理,2-06-07-02,市场营销专业人员
酒店集团销售经理,2-06-07-02,市场营销专业人员
酒店餐饮经理,2-02-30-03,战略规划与管理工程技术人员
酒水业务经理,1-06-01-02,企业经理
酒水促销员,4-01-02-01,营销员
酒水销售主管,2-06-07-02,市场营销专业人员
酒水销售经理,2-06-07-02,市场营销专业人员
酒水饮料销售经理,2-06-07-02,市场营销专业人员
酷家乐效果图设计师,4-08-08-07,室内装饰设计师
酸奶西北营销总部包头区域银川城市片区营销代表（中卫）,4-01-02-01,营销员
酸奶重庆区域营销代表（涪陵）,4-01-02-01,营销员
采单员,4-01-01-00,采购员
采样工程师,2-02-27-01,环境监测工程技术人员L
采气技术员,2-02-25-00,气象工程技术人员
采编文案,2-10-02-01,文字编辑
采耳师,4-10-04-02,保健按摩师
采耳师无责保底10000+包吃住/接受小白,4-10-04-02,保健按摩师
采耳师美容师,4-10-04-02,保健按摩师
采耳技师,4-10-04-02,保健按摩师
采耳按摩师,4-10-04-02,保健按摩师
采访助理,2-07-08-00,检察辅助人员
采购,4-01-01-00,采购员
采购-日百/休食方向-新疆,4-01-01-00,采购员
采购/商务专员,4-01-01-00,采购员
采购专员,4-01-01-00,采购员
采购专员/主管,4-01-01-00,采购员
采购专员/助理,4-01-01-00,采购员
采购专员（储备）,4-01-01-00,采购员
采购专员（华为全屋）,4-01-01-00,采购员
采购业务员,4-01-01-00,采购员
采购业务经理,2-06-07-15,招标采购专业人员
采购主管,2-06-07-15,招标采购专业人员
采购主管（软装、电器）,2-06-07-15,招标采购专业人员
采购内勤,4-01-01-00,采购员
采购内勤文员,4-01-01-00,采购员
采购副经理,2-06-07-15,招标采购专业人员
采购助理,4-01-01-00,采购员
采购助理【早九晚五 双休】,4-01-01-00,采购员
采购员,4-01-01-00,采购员
采购员/采购工程师,4-01-01-00,采购员
采购实习生,4-01-01-00,采购员
采购履行岗,4-01-01-00,采购员
采购工程师,2-06-07-15,招标采购专业人员
采购工程师(J10948),2-06-07-15,招标采购专业人员
采购开发（3C类）,2-06-07-15,招标采购专业人员
采购总监（间采）,2-06-07-15,招标采购专业人员
采购报价工程师,2-06-07-15,招标采购专业人员
采购文员,4-01-01-00,采购员
采购经理,2-06-07-15,招标采购专业人员
采购经理/主管,2-06-07-15,招标采购专业人员
采购职员,4-01-01-00,采购员
采购计划专员,4-01-01-00,采购员
采购跟单(A15727),4-01-01-00,采购员
采购跟单专员,4-01-01-00,采购员
采购运营,4-01-01-00,采购员
采购运营专员,4-01-01-00,采购员
采购部经理,2-06-07-15,招标采购专业人员
采购部经理（国外工作）,2-06-07-15,招标采购专业人员
采购部长,2-06-07-15,招标采购专业人员
采销,4-01-02-01,营销员
采销副总经理/总监（驻地：珠海）,2-06-07-15,招标采购专业人员
重客管理主管,4-07-02-03,客户服务管理员
重庆区域销售经理,2-06-07-02,市场营销专业人员
重庆区销售顾问,2-06-07-02,市场营销专业人员
重庆墨方新能源科技招聘机修工,6-31-01-00,机械设备修理人员
重庆金沙店绿茶餐厅诚聘各岗4000起+包吃住,4-03-02-05,餐厅服务员
重庆销售经理（母婴渠道）（全职）,2-06-07-02,市场营销专业人员
金刚商贸招聘店员/营业员,4-01-02-03,商品营业员
金华仓库客服5,4-02-06-02,理货员
金发科技股份有限...招聘机修工,6-31-01-00,机械设备修理人员
金发钢业招聘钣金工,6-18-01-12,冲压工
金品农机招聘机修工,6-31-01-00,机械设备修理人员
金大宏不锈钢招聘折弯工,6-18-01-05,镗工
金子塔儿童教育托管中心前台和老师,2-08-03-00,幼儿园教师
金宝贝课程顾问,2-06-09-06,公司金融顾问
金属压铸模具工,6-18-04-01,模具工
金属及无机非金属材料工程师,2-02-19-03,无机非金属材料工程技术人员
金工车间储备干部,6-18-01-01,车工
金巨源五金招聘车工,6-18-01-01,车工
金广轩汽车美容招聘油漆工,4-12-01-01,汽车维修工
金弘宇招聘钳工,6-20-01-01,装配钳工
金房物业招聘保安,4-07-05-01,保安员
金族激光招聘磨工,6-18-01-04,磨工
金泽通招聘电工,6-31-01-03,电工
金清达业招聘机修工,6-31-01-00,机械设备修理人员
金湖麻薯饮品店招聘奶茶店店员,4-03-02-10,调饮师
金牌月嫂,4-10-01-06,家政服务员
金环钢构招聘焊工,6-18-02-04,焊工
金田米招聘收银,4-01-02-04,收银员
金融APP运营（南山深大地铁站附近）,2-06-11-04,金融产品销售专业人员
金融专业实习生,2-06-00-00,经济和金融专业人员
金融专员,2-06-00-00,经济和金融专业人员
金融产品经理,2-06-11-04,金融产品销售专业人员
金融产品运营,2-06-11-04,金融产品销售专业人员
金融产品销售|不出差,2-06-11-04,金融产品销售专业人员
