input,csco_code,csco_name,similarity,expected_code,expected_name
资深人事专员,4070304,企业人力资源管理师,0.9520930288854105,2060800,人力资源专业人员
资深保险经纪顾问全兼职,4050300,保险服务人员,0.7706864882646117,4050304,保险经纪人
资深光学工程师,2020904,电子仪器与电子测量工程技术人员,0.9237398118981492,2021103,光源与照明工程技术人员
资深前道工艺工程师,2020000,工程技术人员,0.878188548828333,4080826,工业设计工艺师S
资深化妆师,2090404,化妆师,0.9126595231732476,2090404,化妆师
资深发型师,4100302,美发师,0.9196157544668863,4050502,资产管理师
资深培训策划师,4010206,连锁经营管理师,0.8694601867222024,2060804,职业技术实训指导专业人员
资深外贸业务员清洁,2060700,商务专业人员,0.7868124367533733,2060700,商务专业人员
资深存储运维工程师,2021300,邮政和快递工程技术人员,0.748423381148162,2021008,信息系统运行维护工程技术人员S
资深平面设计师,4080806,装潢美术设计师,0.8692900801738435,2090601,视觉传达设计人员
资深招聘专员,4070304,企业人力资源管理师,0.900504725888174,2061201,专利代理专业人员
资深招聘专员,4070304,企业人力资源管理师,0.900504725888174,2061004,保险资金运用专业人员
资深插画师,2090501,画家,0.8920792094352684,6090316,装裱师
资深摄像师,4080901,商业摄影师,0.905109094046974,4080901,商业摄影师
资深施工图深化设计师,2021801,建筑和市政设计工程技术人员L,0.8304715658493644,2021801,建筑和市政设计工程技术人员L
资深机器学习工程师,2023801,人工智能工程技术人员S,0.9074170663323642,2023801,人工智能工程技术人员S
资深机械设备工程师,2020702,机械制造工程技术人员,0.9245237117302127,2020704,设备工程技术人员
资深模具工程师,2020706,模具设计工程技术人员,0.8941880235495598,2020706,模具设计工程技术人员
资深模拟电路工程师博士硕士优先,2023800,数字技术工程技术人员,0.7855671344813251,,集成电路工程技术人员
资深测试工程师测试专家,2023101,产品质量检验工程技术人员,0.8695751526605474,2021002,计算机硬件工程技术人员
资深游戏界面设计师欧美卡通,2090607,数字媒体艺术专业人员S,0.8492031473474445,4080829,桌面游戏设计师S
资深猎头顾问 人力资源专员方向,4070307,劳务经纪人,0.80729654254456,4070401,导游
资深猎头顾问带团队,4070307,劳务经纪人,0.8717269185079242,4070402,旅游团队领队
资深生物老师,2080000,教学人员,0.8571228529379885,2080201,高级中学教师
资深电商设计师,4010601,电子商务师S,0.8926233501872033,2090607,数字媒体艺术专业人员S
资深电子工程师,2020900,电子工程技术人员,0.9072562390132568,2020900,电子工程技术人员
资深电子采购工程师智能家居,4120302,家用电子产品维修工,0.8334090240631579,4010100,采购员
资深短视频编导,4130100,社会文化活动服务人员,0.7532207003181103,4130105,全媒体运营师S
资深编辑,2100205,网络编辑S,0.801757302368236,2100200,编辑
资深美容师,4100301,美容师,0.9139456325963333,4100301,美容师
资深美术指导,2090500,美术专业人员,0.8918169912982292,4070301,职业指导师
资深美甲美睫师,4100303,美甲师,0.8361998987819546,4100303,美甲师
资深设计师,2090609,陈列展览设计人员,0.8410102568206322,4080800,专业化设计服务人员
资深销售异地,4010200,销售人员,0.8326052951955164,2060702,市场营销专业人员
资深项目经理,2023004,项目管理工程技术人员,0.9248168410741054,2023004,项目管理工程技术人员
资管业务投融资业务领域律师,2070400,律师,0.8601835663298147,2070400,律师
资管部债券交易员,2061102,证券交易专业人员,0.8589531311409395,2061102,证券交易专业人员
资质商务专员,4010201,营销员,0.9622159826615451,2060700,商务专业人员
资金专员,2060101,经济规划专业人员,0.9999999999999294,2060300,会计专业人员
资金监管专员地产开发项目,4060202,房地产策划师,0.9102410448034909,2060300,会计专业人员
资阳市雁江区不止蛋糕裱花师,6020100,焙烤食品制造人员,0.6650684964498067,6020102,糕点装饰师
赛事执行活动策划,4130105,全媒体运营师S,0.8467116354996131,2060703,商务策划专业人员
赛正装饰工程有限公司保安,2090106,导演,0.8874307747076854,4070501,保安员
赛麦五金车工,6190100,五金制品制作装配人员,0.8963543329836542,6180101,车工
赣州区域销售,4010201,营销员,0.8152941902533032,4010200,销售人员
赣州市楠方影业服务员,4070400,旅游及公共游览场所服务人员,0.7859786404811261,4140504,康乐服务员
赣州市章贡区萌趣店员营业员,4010200,销售人员,0.7917134407746034,4010203,商品营业员
赤峰渠道销售经理,4010201,营销员,0.9094498427837258,2060702,市场营销专业人员
赫赫文化传媒有限公司店员营业员,1010001,中国共产党机关负责人,0.9068531421435628,4010203,商品营业员
走心机技术员,6000000,生产制造及有关人员,0.9092875535469773,2040202,轮机部技术人员
起云装饰油漆工,6150805,云母制品工,0.8052657968492433,6290401,装饰装修工
超nice网红店茶饮店员可,4030200,餐饮服务人员,0.7880005335734597,4030210,调饮师
超声医师超声医生,2050117,超声科医师,0.9360331611129803,2050117,超声科医师
超声科医生,2050117,超声科医师,0.999999999999906,2050117,超声科医师
超峰车工,6180101,车工,0.8271796470561283,6180101,车工
超市促销员,4010000,批发与零售服务人员,0.8430775960659044,2060702,市场营销专业人员
超市发张家口区域面点师,4010200,销售人员,0.7106610652545875,4030202,中式面点师
超市店员 可预支,4010000,批发与零售服务人员,0.8119309278110252,4030103,旅店服务员
超市收银员正东上街店,4010000,批发与零售服务人员,0.7165430229539492,4010204,收银员
超市营运负责经理,4010600,电子商务服务人员,0.7545075499347136,2060702,市场营销专业人员
超市走店理货员,4010200,销售人员,0.7812952080526975,4020602,理货员
超市采购经理,4010100,采购员,0.8167969728932862,4010100,采购员
超港食品有限公司面包烘焙师,6020502,酱油酱类制作工,0.8070106652494481,6020101,糕点面包烘焙师
超级差人救救我吧来就要审核客服,3030100,仲裁、调解及辅助人员,0.6984777785846344,4040503,呼叫中心服务员
越南语翻译,2100500,翻译,0.8655224270635069,2100500,翻译
足浴技师,4100304,浴池服务员,0.813745904822031,2050703,病理技师
足球教练,4140501,社会体育指导员,0.9999999999998906,4140501,社会体育指导员
足疗spa师,4100305,修脚师,0.97521805693609,4100305,修脚师
足疗修脚师,4100305,修脚师,0.9540830920682756,4100305,修脚师
足疗师保7000,4100300,美容美发和浴池服务人员,0.7787401970528464,3010406,医疗保障专理员
足疗按摩师,4100402,保健按摩师,0.9150327760126192,4100402,保健按摩师
跆拳道教练,4140501,社会体育指导员,0.9999999999999025,4140501,社会体育指导员
跑客户的,4010205,摊商,0.8038342194252197,4010201,营销员
跟单,6040202,缫丝工,0.9182097287894524,6319900,其他生产辅助人员
跟单专员,2060714,企业合规师,0.9219917702700533,6319900,其他生产辅助人员
跟单助理,4130105,全媒体运营师S,0.893399064336311,6319900,其他生产辅助人员
跟单员QC,6310300,检验试验人员,0.7234341925722585,6319900,其他生产辅助人员
跟单文员,3010202,秘书,0.820509398764057,6319900,其他生产辅助人员
跟单采购,4010100,采购员,0.7963780980766332,4010100,采购员
跟车送货不开车,4100000,居民服务人员,0.534277395708249,4020501,装卸搬运工
跨境业务员,2060701,国际商务专业人员,0.8403906993156377,2060700,商务专业人员
跨境电商亚马逊外贸运营专员,4010600,电子商务服务人员,0.7470372399726507,4010601,电子商务师S
跨境电商亚马逊运营专员,4010601,电子商务师S,0.8169320320436361,4010601,电子商务师S
跨境电商产品经理,4010206,连锁经营管理师,0.8652359584128068,2023401,产品设计工程技术人员
跨境电商外贸专员,4020204,道路货运业务员,0.8774028409004356,2060701,国际商务专业人员
跨境电商美工,4010601,电子商务师S,0.8401165558718005,2090607,数字媒体艺术专业人员S
跨境电商运营,4010601,电子商务师S,0.9999999999998922,4010601,电子商务师S
跨境电商运营专员,4020204,道路货运业务员,0.8466640493234666,4010601,电子商务师S
跨境电商运营专员,4020204,道路货运业务员,0.8466640493234666,4010601,电子商务师S
跨境电商运营助理,2060701,国际商务专业人员,0.8197288751087574,4010601,电子商务师S
跨境电商运营不限经验晋升空间大,4010601,电子商务师S,0.8440618198875011,4010601,电子商务师S
跨境电商采购开发,4010601,电子商务师S,0.8694835571821576,4010100,采购员
跨境项目助理英语印尼语,2060700,商务专业人员,0.6038673663870516,4130108,手语翻译
跨境食品品牌运营,4010600,电子商务服务人员,0.676365377784454,4010601,电子商务师S
跨越速运物流调度专员,4020603,物流服务师L,0.9219977050755809,4020603,物流服务师L
路南万珂家用电器家电维修,4120301,家用电器产品维修工,0.8693028668740936,4120301,家用电器产品维修工
踱步咖啡师,4030208,咖啡师,0.8571434052281783,4030208,咖啡师
身心健康体系审核员,2050714,心理治疗技师,0.8374889999001922,2060904,信贷审核专业人员
车位置业顾问,4010201,营销员,0.9115327385223106,4060201,房地产经纪人
车位销售白沙洲好盘次月回佣,4010200,销售人员,0.6848685941261049,4010201,营销员
车务总经理,4100802,汽车代驾员,0.8530044871103536,4060103,停车管理员
车工,6180101,车工,0.9999999999999108,6180101,车工
车灯设计工程师,6290403,照明工程施工员,0.9162976159330993,2020711,汽车工程技术人员L
车用油区域经理,4020208,油气电站操作员,0.8452032317808371,4070407,景区运营管理师
车用油区域经理,4020208,油气电站操作员,0.8452032317808371,4090400,灌区管理工
车用油区域经理,4020208,油气电站操作员,0.8452032317808371,4070407,景区运营管理师
车用润滑油销售经理,4010304,二手车经纪人,0.8267292536535278,2060702,市场营销专业人员
车管专员,4130105,全媒体运营师S,0.8421026376049418,6300100,专用车辆驾驶员
车衣改色技师,2090406,服装道具师,0.809920898559399,2020711,汽车工程技术人员L
车贷专员汽车金融,4050102,银行信贷员,0.9511788680539693,4050102,银行信贷员
车贷业务经理,4050103,银行客户业务员,0.879701729790276,4050102,银行信贷员
车贷催收员,4050100,银行服务人员,0.7748298193239582,4050102,银行信贷员
车贷审核主管金融产品,2061104,金融产品销售专业人员,0.8631866093648207,2060904,信贷审核专业人员
车贷客户经理业务政策好,4050100,银行服务人员,0.7131870903222979,2060904,信贷审核专业人员
车贷家访外访调查,2060900,银行专业人员,0.725496775374819,4020201,客运车辆驾驶员L
车身域功能测试工程师,2020711,汽车工程技术人员L,0.931164611243433,2020711,汽车工程技术人员L
车辆运营,4020205,道路运输调度员,0.9999999999999323,4020205,道路运输调度员
车辆运营管理,2020711,汽车工程技术人员L,0.8779200758492165,4020205,道路运输调度员
车间主任,2023001,工业工程技术人员,0.9999999999998812,6300100,专用车辆驾驶员
车间主任,2023001,工业工程技术人员,0.9999999999998812,4020201,客运车辆驾驶员L
车间操作工,2023001,工业工程技术人员,0.8511965536493001,6180101,车工
车间文员,2023001,工业工程技术人员,0.8853029588397497,6319900,其他生产辅助人员
车间文员  适应加班,4100100,生活照料服务人员,0.6873820022815846,6319900,其他生产辅助人员
车间普工,6290105,架子工,0.829179774075137,6180101,车工
车间生产计划调度员,4081000,生产现场技术工艺人员,0.829502930933509,2023001,工业工程技术人员
车间管理,2023001,工业工程技术人员,0.8246842602399242,4060103,停车管理员
